0.0101238  0.920409  0.039329  0.0402618
0.0101248  0.918889  0.0398379  0.041273
0.0101258  0.917503  0.0402633  0.042234
0.0101268  0.916255  0.0406033  0.0431417
0.0101278  0.91515  0.0408563  0.0439935
0.0101288  0.914192  0.0410211  0.0447865
0.0101298  0.913384  0.0410972  0.0455184
0.0101308  0.912729  0.041084  0.0461869
0.0101319  0.912229  0.0409815  0.0467898
0.0101329  0.911885  0.0407902  0.0473252
0.0101339  0.911698  0.0405108  0.0477915
0.0101349  0.911668  0.0401445  0.048187
0.0101359  0.911797  0.0396928  0.0485106
0.0101369  0.912081  0.0391575  0.0487611
0.0101379  0.912521  0.038541  0.0489376
0.010139  0.913115  0.0378459  0.0490395
0.01014  0.913859  0.0370751  0.0490663
0.010141  0.91475  0.036232  0.0490179
0.010142  0.915786  0.0353201  0.0488943
0.010143  0.916961  0.0343433  0.0486957
0.010144  0.918271  0.033306  0.0484227
0.010145  0.919712  0.0322124  0.0480758
0.0101461  0.921276  0.0310675  0.0476562
0.0101471  0.922959  0.029876  0.0471648
0.0101481  0.924753  0.0286433  0.0466032
0.0101491  0.926652  0.0273747  0.045973
0.0101501  0.928648  0.0260757  0.0452758
0.0101511  0.930734  0.024752  0.0445139
0.0101521  0.932901  0.0234095  0.0436893
0.0101532  0.935141  0.0220539  0.0428046
0.0101542  0.937446  0.0206914  0.0418624
0.0101552  0.939807  0.019328  0.0408654
0.0101562  0.942214  0.0179697  0.0398168
0.0101572  0.944658  0.0166225  0.0387196
0.0101582  0.94713  0.0152926  0.0375772
0.0101593  0.949621  0.0139858  0.036393
0.0101603  0.952121  0.0127082  0.0351708
0.0101613  0.95462  0.0114654  0.0339142
0.0101623  0.95711  0.0102633  0.0326271
0.0101633  0.959579  0.00910731  0.0313135
0.0101643  0.96202  0.0080028  0.0299775
0.0101654  0.964422  0.00695496  0.0286233
0.0101664  0.966776  0.00596873  0.0272552
0.0101674  0.969074  0.00504883  0.0258773
0.0101684  0.971306  0.00419971  0.0244942
0.0101694  0.973464  0.00342555  0.0231102
0.0101704  0.97554  0.00273024  0.0217297
0.0101715  0.977525  0.00211734  0.0203572
0.0101725  0.979413  0.0015901  0.0189971
0.0101735  0.981195  0.00115142  0.0176538
0.0101745  0.982864  0.000803848  0.0163317
0.0101755  0.984415  0.000549558  0.0150352
0.0101765  0.985841  0.000390358  0.0137684
0.0101776  0.987137  0.000327664  0.0125358
0.0101786  0.988296  0.000362505  0.0113413
0.0101796  0.989315  0.00049551  0.010189
0.0101806  0.99019  0.000726906  0.00908291
0.0101816  0.990917  0.00105652  0.00802673
0.0101826  0.991492  0.00148377  0.00702415
0.0101837  0.991914  0.00200769  0.00607871
0.0101847  0.992179  0.00262688  0.00519375
0.0101857  0.992288  0.00333958  0.00437248
0.0101867  0.992238  0.00414362  0.00361791
0.0101877  0.992031  0.00503645  0.00293286
0.0101888  0.991665  0.00601516  0.00231996
0.0101898  0.991142  0.00707647  0.0017816
0.0101908  0.990463  0.00821675  0.00131999
0.0101918  0.989631  0.00943204  0.000937094
0.0101928  0.988647  0.010718  0.000634644
0.0101939  0.987516  0.0120702  0.000414133
0.0101949  0.98624  0.0134836  0.000276808
0.0101959  0.984823  0.0149532  0.000223663
0.0101969  0.983271  0.0164734  0.000255437
0.0101979  0.981589  0.0180389  0.000372608
0.010199  0.979781  0.0196436  0.000575391
0.0102  0.977855  0.0212816  0.000863738
0.010201  0.975816  0.0229468  0.00123733
0.010202  0.973672  0.0246329  0.00169559
0.010203  0.971429  0.0263334  0.00223766
0.0102041  0.969096  0.0280419  0.00286243
0.0102051  0.96668  0.029752  0.00356851
0.0102061  0.964189  0.0314569  0.00435428
0.0102071  0.961632  0.0331501  0.00521782
0.0102081  0.959018  0.0348252  0.00615699
0.0102092  0.956355  0.0364756  0.0071694
0.0102102  0.953653  0.0380948  0.00825239
0.0102112  0.95092  0.0396767  0.0094031
0.0102122  0.948167  0.0412149  0.0106184
0.0102132  0.945401  0.0427035  0.011895
0.0102143  0.942634  0.0441367  0.0132294
0.0102153  0.939874  0.0455086  0.0146178
0.0102163  0.93713  0.0468141  0.0160564
0.0102173  0.934411  0.0480477  0.0175409
0.0102183  0.931728  0.0492048  0.0190672
0.0102194  0.929089  0.0502805  0.0206309
0.0102204  0.926502  0.0512707  0.0222273
0.0102214  0.923977  0.0521714  0.0238519
0.0102224  0.921521  0.0529789  0.0254997
0.0102235  0.919144  0.0536899  0.027166
0.0102245  0.916853  0.0543017  0.0288457
0.0102255  0.914655  0.0548116  0.0305338
0.0102265  0.912557  0.0552175  0.0322252
0.0102276  0.910567  0.0555179  0.0339148
0.0102286  0.908691  0.0557113  0.0355974
0.0102296  0.906935  0.0557971  0.0372679
0.0102306  0.905304  0.0557746  0.0389211
0.0102316  0.903804  0.055644  0.0405519
0.0102327  0.902439  0.0554057  0.0421552
0.0102337  0.901213  0.0550607  0.0437261
0.0102347  0.90013  0.0546101  0.0452595
0.0102357  0.899193  0.0540558  0.0467507
0.0102368  0.898405  0.0533999  0.0481949
0.0102378  0.897767  0.0526451  0.0495876
0.0102388  0.897281  0.0517943  0.0509243
0.0102398  0.896948  0.0508509  0.0522006
0.0102409  0.896769  0.0498188  0.0534125
0.0102419  0.896742  0.048702  0.0545559
0.0102429  0.896868  0.047505  0.0556273
0.0102439  0.897144  0.0462328  0.0566229
0.010245  0.89757  0.0448905  0.0575396
0.010246  0.898142  0.0434836  0.0583743
0.010247  0.898858  0.0420178  0.059124
0.010248  0.899714  0.0404992  0.0597863
0.0102491  0.900707  0.0389341  0.0603589
0.0102501  0.901831  0.0373288  0.0608398
0.0102511  0.903083  0.0356902  0.0612272
0.0102521  0.904455  0.0340249  0.0615197
0.0102532  0.905944  0.0323401  0.0617161
0.0102542  0.907542  0.0306428  0.0618156
0.0102552  0.909242  0.0289401  0.0618178
0.0102562  0.911038  0.0272393  0.0617223
0.0102573  0.912923  0.0255477  0.0615293
0.0102583  0.914888  0.0238724  0.0612392
0.0102593  0.916926  0.0222208  0.0608527
0.0102603  0.919029  0.0206  0.060371
0.0102614  0.921188  0.0190171  0.0597953
0.0102624  0.923394  0.017479  0.0591274
0.0102634  0.925638  0.0159927  0.0583692
0.0102644  0.927912  0.0145647  0.0575231
0.0102655  0.930207  0.0132016  0.0565916
0.0102665  0.932513  0.0119096  0.0555776
0.0102675  0.934821  0.0106947  0.0544842
0.0102685  0.937122  0.00956259  0.0533151
0.0102696  0.939407  0.0085188  0.0520737
0.0102706  0.941667  0.00756842  0.0507642
0.0102716  0.943893  0.00671625  0.0493907
0.0102727  0.946076  0.00596673  0.0479577
0.0102737  0.948206  0.0053239  0.0464698
0.0102747  0.950277  0.00479143  0.0449318
0.0102757  0.952278  0.0043726  0.0433489
0.0102768  0.954203  0.00407022  0.0417263
0.0102778  0.956044  0.0038867  0.0400694
0.0102788  0.957792  0.00382399  0.0383837
0.0102798  0.959442  0.0038836  0.0366748
0.0102809  0.960985  0.00406655  0.0349485
0.0102819  0.962416  0.00437341  0.0332107
0.0102829  0.963728  0.00480428  0.0314673
0.010284  0.964917  0.00535877  0.0297242
0.010285  0.965976  0.00603603  0.0279875
0.010286  0.966902  0.00683471  0.0262632
0.010287  0.96769  0.00775302  0.0245573
0.0102881  0.968336  0.00878869  0.0228758
0.0102891  0.968836  0.00993898  0.0212245
0.0102901  0.96919  0.0112007  0.0196095
0.0102912  0.969393  0.0125703  0.0180365
0.0102922  0.969445  0.0140436  0.0165111
0.0102932  0.969345  0.0156163  0.0150389
0.0102942  0.969091  0.0172835  0.0136253
0.0102953  0.968685  0.0190398  0.0122756
0.0102963  0.968125  0.0208798  0.0109949
0.0102973  0.967415  0.0227974  0.00978799
0.0102984  0.966554  0.0247865  0.00865958
0.0102994  0.965546  0.0268403  0.00761409
0.0103004  0.964392  0.0289522  0.00665571
0.0103015  0.963097  0.031115  0.00578836
0.0103025  0.961663  0.0333213  0.00501569
0.0103035  0.960095  0.0355638  0.00434104
0.0103045  0.958398  0.0378346  0.00376749
0.0103056  0.956576  0.040126  0.00329777
0.0103066  0.954636  0.0424301  0.0029343
0.0103076  0.952582  0.0447387  0.00267917
0.0103087  0.950422  0.047044  0.00253411
0.0103097  0.948162  0.0493378  0.00250051
0.0103107  0.945809  0.0516119  0.00257942
0.0103118  0.94337  0.0538585  0.0027715
0.0103128  0.940853  0.0560695  0.00307707
0.0103138  0.938267  0.058237  0.00349605
0.0103149  0.935619  0.0603534  0.00402802
0.0103159  0.932917  0.0624111  0.00467217
0.0103169  0.93017  0.0644027  0.00542733
0.0103179  0.927387  0.0663211  0.00629195
0.010319  0.924577  0.0681593  0.00726412
0.01032  0.921748  0.0699107  0.00834158
0.010321  0.918909  0.0715691  0.0095217
0.0103221  0.91607  0.0731283  0.0108015
0.0103231  0.913239  0.0745829  0.0121777
0.0103241  0.910426  0.0759274  0.0136466
0.0103252  0.907639  0.077157  0.0152042
0.0103262  0.904886  0.0782672  0.0168464
0.0103272  0.902178  0.0792541  0.0185684
0.0103283  0.899521  0.0801139  0.0203654
0.0103293  0.896924  0.0808437  0.0222324
0.0103303  0.894395  0.0814407  0.0241639
0.0103314  0.891943  0.0819028  0.0261544
0.0103324  0.889574  0.0822284  0.0281979
0.0103334  0.887295  0.0824163  0.0302884
0.0103345  0.885114  0.0824659  0.0324197
0.0103355  0.883037  0.0823771  0.0345855
0.0103365  0.881071  0.0821502  0.0367791
0.0103376  0.87922  0.0817863  0.038994
0.0103386  0.87749  0.0812868  0.0412233
0.0103396  0.875886  0.0806537  0.0434603
0.0103407  0.874413  0.0798894  0.0456981
0.0103417  0.873073  0.0789969  0.0479297
0.0103427  0.871872  0.0779797  0.0501482
0.0103438  0.870811  0.0768418  0.0523467
0.0103448  0.869894  0.0755877  0.0545183
0.0103458  0.869122  0.0742221  0.0566561
0.0103469  0.868496  0.0727505  0.0587534
0.0103479  0.868018  0.0711786  0.0608036
0.010349  0.867687  0.0695125  0.0628001
0.01035  0.867505  0.0677588  0.0647366
0.010351  0.867469  0.0659244  0.0666068
0.0103521  0.867579  0.0640165  0.0684048
0.0103531  0.867833  0.0620426  0.0701247
0.0103541  0.868229  0.0600106  0.0717609
0.0103552  0.868763  0.0579285  0.0733081
0.0103562  0.869434  0.0558045  0.0747613
0.0103572  0.870237  0.0536473  0.0761157
0.0103583  0.871168  0.0514653  0.0773669
0.0103593  0.872222  0.0492674  0.0785107
0.0103603  0.873394  0.0470625  0.0795432
0.0103614  0.874679  0.0448594  0.0804611
0.0103624  0.876071  0.0426672  0.0812613
0.0103634  0.877564  0.0404948  0.0819411
0.0103645  0.879151  0.0383511  0.0824981
0.0103655  0.880825  0.0362451  0.0829303
0.0103666  0.882578  0.0341855  0.0832364
0.0103676  0.884404  0.0321809  0.0834151
0.0103686  0.886294  0.0302398  0.0834658
0.0103697  0.888241  0.0283705  0.0833881
0.0103707  0.890237  0.026581  0.0831823
0.0103717  0.892272  0.0248791  0.082849
0.0103728  0.894339  0.0232723  0.082389
0.0103738  0.896428  0.0217678  0.0818039
0.0103749  0.898532  0.0203725  0.0810954
0.0103759  0.900641  0.0190927  0.0802659
0.0103769  0.902747  0.0179346  0.079318
0.010378  0.904841  0.0169039  0.0782549
0.010379  0.906915  0.0160057  0.0770798
0.01038  0.908958  0.0152447  0.0757969
0.0103811  0.910965  0.0146253  0.0744102
0.0103821  0.912924  0.0141512  0.0729243
0.0103832  0.91483  0.0138257  0.0713443
0.0103842  0.916673  0.0136514  0.0696754
0.0103852  0.918446  0.0136306  0.0679232
0.0103863  0.920142  0.0137648  0.0660936
0.0103873  0.921752  0.0140552  0.0641928
0.0103884  0.923271  0.0145022  0.0622273
0.0103894  0.92469  0.0151058  0.0602037
0.0103904  0.926006  0.0158654  0.058129
0.0103915  0.92721  0.0167796  0.0560102
0.0103925  0.928298  0.0178469  0.0538548
0.0103935  0.929265  0.0190647  0.05167
0.0103946  0.930106  0.0204303  0.0494636
0.0103956  0.930817  0.0219402  0.0472432
0.0103967  0.931393  0.0235904  0.0450165
0.0103977  0.931832  0.0253763  0.0427915
0.0103987  0.932131  0.0272931  0.0405759
0.0103998  0.932287  0.0293351  0.0383776
0.0104008  0.932299  0.0314964  0.0362044
0.0104019  0.932165  0.0337705  0.0340641
0.0104029  0.931885  0.0361506  0.0319645
0.0104039  0.931457  0.0386294  0.0299132
0.010405  0.930883  0.0411992  0.0279176
0.010406  0.930163  0.043852  0.025985
0.0104071  0.929298  0.0465794  0.0241227
0.0104081  0.92829  0.0493727  0.0223376
0.0104091  0.92714  0.0522232  0.0206363
0.0104102  0.925853  0.0551215  0.0190255
0.0104112  0.92443  0.0580583  0.0175114
0.0104123  0.922876  0.061024  0.0160997
0.0104133  0.921195  0.064009  0.0147962
0.0104144  0.91939  0.0670035  0.0136062
0.0104154  0.917468  0.0699976  0.0125345
0.0104164  0.915433  0.0729815  0.0115857
0.0104175  0.913291  0.0759451  0.010764
0.0104185  0.911048  0.0788787  0.0100731
0.0104196  0.908711  0.0817726  0.00951646
0.0104206  0.906286  0.0846169  0.00909691
0.0104216  0.903781  0.0874022  0.00881696
0.0104227  0.901202  0.0901192  0.00867864
0.0104237  0.898558  0.0927587  0.00868353
0.0104248  0.895855  0.0953118  0.00883273
0.0104258  0.893103  0.0977699  0.00912688
0.0104269  0.890309  0.100125  0.00956613
0.0104279  0.887481  0.102368  0.0101502
0.0104289  0.884628  0.104493  0.0108782
0.01043  0.881759  0.106492  0.011749
0.010431  0.878881  0.108358  0.0127607
0.0104321  0.876003  0.110086  0.0139112
0.0104331  0.873134  0.111668  0.0151977
0.0104342  0.870283  0.1131  0.0166172
0.0104352  0.867457  0.114377  0.018166
0.0104362  0.864664  0.115496  0.01984
0.0104373  0.861914  0.116451  0.0216349
0.0104383  0.859214  0.11724  0.0235457
0.0104394  0.856572  0.117861  0.0255671
0.0104404  0.853995  0.118312  0.0276936
0.0104415  0.851491  0.11859  0.0299189
0.0104425  0.849066  0.118697  0.0322369
0.0104436  0.846729  0.118631  0.0346406
0.0104446  0.844485  0.118392  0.0371232
0.0104456  0.84234  0.117983  0.0396773
0.0104467  0.8403  0.117405  0.0422953
0.0104477  0.83837  0.11666  0.0449695
0.0104488  0.836557  0.115751  0.0476917
0.0104498  0.834864  0.114683  0.0504538
0.0104509  0.833295  0.113458  0.0532475
0.0104519  0.831854  0.112082  0.0560641
0.010453  0.830545  0.11056  0.0588951
0.010454  0.82937  0.108898  0.0617318
0.010455  0.828332  0.107102  0.0645654
0.0104561  0.827433  0.10518  0.0673871
0.0104571  0.826674  0.103138  0.0701883
0.0104582  0.826056  0.100984  0.0729601
0.0104592  0.825579  0.0987269  0.075694
0.0104603  0.825244  0.0963749  0.0783813
0.0104613  0.825049  0.0939371  0.0810136
0.0104624  0.824995  0.0914228  0.0835826
0.0104634  0.825078  0.0888417  0.0860802
0.0104645  0.825298  0.0862037  0.0884985
0.0104655  0.825651  0.0835189  0.0908298
0.0104666  0.826136  0.0807977  0.0930667
0.0104676  0.826747  0.0780507  0.0952022
0.0104687  0.827482  0.0752884  0.0972292
0.0104697  0.828337  0.0725217  0.0991415
0.0104707  0.829306  0.0697614  0.100933
0.0104718  0.830384  0.0670182  0.102598
0.0104728  0.831567  0.064303  0.10413
0.0104739  0.832848  0.0616266  0.105526
0.0104749  0.834221  0.0589994  0.10678
0.010476  0.835679  0.0564322  0.107889
0.010477  0.837216  0.0539352  0.108848
0.0104781  0.838826  0.0515184  0.109656
0.0104791  0.8405  0.0491919  0.110309
0.0104802  0.842231  0.0469651  0.110804
0.0104812  0.844011  0.0448474  0.111142
0.0104823  0.845833  0.0428476  0.111319
0.0104833  0.847689  0.0409744  0.111337
0.0104844  0.84957  0.0392357  0.111195
0.0104854  0.851468  0.0376393  0.110893
0.0104865  0.853375  0.0361924  0.110432
0.0104875  0.855284  0.0349017  0.109814
0.0104886  0.857185  0.0337732  0.109042
0.0104896  0.85907  0.0328127  0.108117
0.0104907  0.860932  0.0320252  0.107043
0.0104917  0.862761  0.0314152  0.105824
0.0104928  0.864551  0.0309864  0.104463
0.0104938  0.866293  0.0307421  0.102965
0.0104949  0.86798  0.0306849  0.101335
0.0104959  0.869604  0.0308167  0.0995793
0.010497  0.871158  0.0311388  0.0977031
0.010498  0.872635  0.0316518  0.095713
0.0104991  0.874029  0.0323556  0.0936157
0.0105001  0.875332  0.0332496  0.0914185
0.0105012  0.876539  0.0343323  0.0891288
0.0105022  0.877644  0.0356017  0.0867544
0.0105033  0.878641  0.037055  0.0843035
0.0105043  0.879527  0.038689  0.0817845
0.0105054  0.880294  0.0404995  0.0792061
0.0105064  0.880941  0.042482  0.0765772
0.0105075  0.881462  0.0446311  0.0739069
0.0105085  0.881854  0.0469411  0.0712045
0.0105096  0.882115  0.0494055  0.0684793
0.0105106  0.882242  0.0520172  0.0657409
0.0105117  0.882232  0.0547688  0.0629989
0.0105127  0.882085  0.0576522  0.0602629
0.0105138  0.881798  0.0606589  0.0575426
0.0105148  0.881373  0.0637799  0.0548476
0.0105159  0.880807  0.0670058  0.0521875
0.0105169  0.880102  0.0703267  0.0495717
0.010518  0.879258  0.0737326  0.0470097
0.010519  0.878276  0.0772128  0.0445107
0.0105201  0.87716  0.0807567  0.0420838
0.0105211  0.875909  0.0843532  0.0397378
0.0105222  0.874528  0.0879911  0.0374813
0.0105232  0.873018  0.0916588  0.0353227
0.0105243  0.871385  0.0953449  0.0332701
0.0105253  0.869631  0.0990377  0.0313313
0.0105264  0.867761  0.102725  0.0295135
0.0105274  0.86578  0.106396  0.0278238
0.0105285  0.863692  0.110039  0.0262689
0.0105295  0.861504  0.113641  0.024855
0.0105306  0.85922  0.117192  0.0235877
0.0105317  0.856848  0.120679  0.0224725
0.0105327  0.854393  0.124093  0.0215141
0.0105338  0.851863  0.127421  0.0207168
0.0105348  0.849263  0.130653  0.0200846
0.0105359  0.846601  0.133778  0.0196205
0.0105369  0.843885  0.136787  0.0193274
0.010538  0.841122  0.13967  0.0192074
0.010539  0.83832  0.142418  0.0192623
0.0105401  0.835486  0.145021  0.0194929
0.0105411  0.832629  0.147472  0.0198999
0.0105422  0.829755  0.149762  0.0204831
0.0105432  0.826874  0.151884  0.0212418
0.0105443  0.823994  0.153832  0.0221748
0.0105454  0.821121  0.155598  0.0232803
0.0105464  0.818265  0.157179  0.0245559
0.0105475  0.815433  0.158568  0.0259987
0.0105485  0.812633  0.159762  0.027605
0.0105496  0.809872  0.160757  0.0293709
0.0105506  0.807159  0.16155  0.0312918
0.0105517  0.8045  0.162138  0.0333625
0.0105527  0.801902  0.16252  0.0355775
0.0105538  0.799373  0.162696  0.0379306
0.0105548  0.79692  0.162665  0.0404153
0.0105559  0.794548  0.162428  0.0430244
0.010557  0.792263  0.161986  0.0457507
0.010558  0.790073  0.161341  0.0485861
0.0105591  0.787981  0.160496  0.0515225
0.0105601  0.785994  0.159455  0.0545513
0.0105612  0.784116  0.158221  0.0576635
0.0105622  0.782351  0.156799  0.06085
0.0105633  0.780704  0.155195  0.0641012
0.0105643  0.779178  0.153415  0.0674074
0.0105654  0.777776  0.151465  0.0707586
0.0105665  0.776501  0.149354  0.0741449
0.0105675  0.775356  0.147088  0.0775558
0.0105686  0.774342  0.144677  0.080981
0.0105696  0.773461  0.142129  0.0844102
0.0105707  0.772713  0.139454  0.0878327
0.0105717  0.7721  0.136662  0.0912382
0.0105728  0.771621  0.133763  0.0946161
0.0105739  0.771275  0.130769  0.0979561
0.0105749  0.771063  0.127689  0.101248
0.010576  0.770982  0.124537  0.104481
0.010577  0.771032  0.121322  0.107646
0.0105781  0.771209  0.118059  0.110732
0.0105792  0.771511  0.114758  0.113731
0.0105802  0.771936  0.111432  0.116632
0.0105813  0.772478  0.108094  0.119427
0.0105823  0.773136  0.104756  0.122107
0.0105834  0.773904  0.101431  0.124664
0.0105844  0.774778  0.098132  0.12709
0.0105855  0.775753  0.0948706  0.129376
0.0105866  0.776824  0.0916596  0.131517
0.0105876  0.777984  0.0885114  0.133504
0.0105887  0.779229  0.0854382  0.135333
0.0105897  0.780551  0.0824519  0.136997
0.0105908  0.781944  0.0795642  0.138491
0.0105919  0.783403  0.0767863  0.139811
0.0105929  0.784918  0.0741294  0.140952
0.010594  0.786485  0.071604  0.141911
0.010595  0.788094  0.0692203  0.142685
0.0105961  0.78974  0.0669881  0.143272
0.0105971  0.791414  0.0649167  0.14367
0.0105982  0.793108  0.0630148  0.143877
0.0105993  0.794816  0.0612906  0.143894
0.0106003  0.796529  0.0597516  0.14372
0.0106014  0.798239  0.0584049  0.143356
0.0106024  0.799939  0.0572568  0.142804
0.0106035  0.801622  0.0563131  0.142065
0.0106046  0.803279  0.0555786  0.141143
0.0106056  0.804903  0.0550578  0.14004
0.0106067  0.806486  0.0547542  0.13876
0.0106078  0.808022  0.0546707  0.137307
0.0106088  0.809503  0.0548094  0.135687
0.0106099  0.810923  0.0551717  0.133905
0.0106109  0.812275  0.0557581  0.131967
0.010612  0.813551  0.0565687  0.12988
0.0106131  0.814747  0.0576024  0.127651
0.0106141  0.815856  0.0588576  0.125287
0.0106152  0.816872  0.0603319  0.122796
0.0106162  0.81779  0.0620221  0.120187
0.0106173  0.818606  0.0639243  0.117469
0.0106184  0.819315  0.0660339  0.114652
0.0106194  0.819911  0.0683455  0.111743
0.0106205  0.820393  0.070853  0.108754
0.0106216  0.820755  0.0735497  0.105695
0.0106226  0.820995  0.0764282  0.102577
0.0106237  0.82111  0.0794806  0.099409
0.0106247  0.821099  0.0826981  0.096203
0.0106258  0.820959  0.0860715  0.0929699
0.0106269  0.820688  0.0895912  0.0897209
0.0106279  0.820286  0.0932468  0.0864671
0.010629  0.819753  0.0970275  0.0832198
0.0106301  0.819087  0.100922  0.0799904
0.0106311  0.818291  0.104919  0.07679
0.0106322  0.817364  0.109006  0.07363
0.0106332  0.816307  0.113171  0.0705213
0.0106343  0.815123  0.117402  0.067475
0.0106354  0.813813  0.121685  0.0645018
0.0106364  0.81238  0.126007  0.0616123
0.0106375  0.810827  0.130356  0.0588168
0.0106386  0.809158  0.134717  0.0561254
0.0106396  0.807375  0.139078  0.0535479
0.0106407  0.805483  0.143424  0.0510935
